X1 (mm),Y1 (mm),Z1 (mm)
3368.064771145582,-6546.912447,-258.3895766
3347.9633117616177,-6557.214786,-258.3895766
3314.730321228504,-6541.602597,-257.3724329
3317.0946513414383,-6596.384032,-259.126129
3295.5027064681053,-6603.846793,-259.0209072
3276.5573929548264,-6616.613249,-259.126129
3265.938971042633,-6646.367306,-259.8977552
3247.722882628441,-6660.847151,-260.0731248
3242.940823286772,-6703.166299,-261.335786
3230.5775687098503,-6730.202132,-262.0021905
3211.633167028427,-6743.690858,-262.1424862
3196.905921936035,-6766.16288,-262.6335211
3182.495091766119,-6789.51266,-263.1596299
3170.077711969614,-6817.368545,-263.8611083
3149.566079735756,-6827.969672,-263.8961822
3132.761404633522,-6846.687737,-264.2469214
3115.0457262396812,-6863.547012,-264.5275128
3100.1273345947266,-6886.741422,-265.0536216
3079.391927599907,-6897.132429,-265.0886956
3065.0962203741074,-6922.082417,-265.6849522
3049.470588237047,-6944.264014,-266.1759871
3034.535890817642,-6968.247083,-266.7371698
3017.8978592455387,-6988.534084,-267.1580569
2998.016558289528,-7001.434804,-267.2983526
2977.3036358356476,-7012.439502,-267.3685004
2961.2041869163513,-7034.435849,-267.8595353
2941.533367693424,-7048.099393,-268.0349049
2921.424610078335,-7060.784326,-268.1752006
2904.679097145796,-7081.734217,-268.6311616
2894.6076250076294,-7119.311441,-269.7184531
2879.103033989668,-7143.916658,-270.3147098
2865.3280421197414,-7173.133717,-271.0863361
2846.250795274973,-7189.324573,-271.3669274
2828.926072,-7210.116923,-271.8228884
2812.2249096632004,-7232.733853,-272.3489972
2794.3337146043777,-7252.5184,-272.7698843
2778.129655480385,-7276.929553,-273.3661409
2760.387877,-7297.570143,-273.8221019
2741.1426405906677,-7314.426759,-274.1377672
2727.0374155044556,-7345.287743,-274.9795413
2708.2842678129673,-7363.937288,-275.3653544
2692.1787241101265,-7390.052984,-276.0317589
2671.528793692589,-7403.917877,-276.2422025
2651.828313022852,-7420.549071,-276.5578678
2632.0507180690765,-7437.12881,-276.873533
2613.1877549290657,-7456.486753,-277.2944201
2595.2139901816845,-7478.630805,-277.8205289
2577.453515559435,-7501.680291,-278.3817116
2559.5758870840073,-7524.690696,-278.9428944
2540.3056982159615,-7543.873554,-279.3637814
2520.625770330429,-7562.06058,-279.7495946
2501.7974281311035,-7583.045303,-280.2406295
1122.0038769841194,-3436.233821,-126.8623726
1103.774181842804,-3415.885503,-125.9855245
1086.8974512517452,-3399.265782,-125.2489722
1065.3101314902306,-3367.329294,-123.9512371
1046.3170874118805,-3342.922839,-122.9340934
1028.0752300024033,-3320.341058,-121.9870975
1006.1771632432938,-3285.256567,-120.5841407
964.8025292158127,-3185.029859,-116.7961572
955.8868087,-3190.846807,-116.901379
948.0799508094788,-3200.471938,-117.1468964
938.2565712928772,-3203.365558,-117.1468964
929.2583464384079,-3209.108965,-117.2521182
919.4085091650486,-3211.944809,-117.2521182
909.5501037836075,-3214.750366,-117.2521182
899.6831302940845,-3217.525636,-117.2521182
890.3399294614792,-3222.197194,-117.322266
881.2398469,-3227.806013,-117.4274878
872.3739907741547,-3234.354047,-117.5677835
862.9615743756294,-3238.946507,-117.6379313
853.2748812437057,-3242.545255,-117.6730052
843.8256219,-3247.082426,-117.7431531
834.1081446111202,-3250.623843,-117.778227
824.3768716007471,-3254.136361,-117.8133009
815.3592459261417,-3260.528342,-117.9535966
805.8311583846807,-3264.955066,-118.0237444
796.0471460223198,-3268.382843,-118.0588184
787.4172340035439,-3276.640175,-118.2692619
777.5914909392595,-3280.012792,-118.3043358
768.8901910632849,-3288.221938,-118.5147793
759.6966881603003,-3294.460587,-118.655075
750.4721256047487,-3300.673897,-118.7953707
740.9980461001396,-3305.886367,-118.9005925
731.4989940226078,-3311.071744,-119.0058142
721.9751531481743,-3316.229944,-119.111036
707.3960825800896,-3297.908887,-118.3744837
1774.0740333497524,-8396.339526,-301.1797604
1751.3600590527058,-8416.419251,-301.7058692
1726.5336602926254,-8426.648298,-301.8812388
1707.3909712284803,-8465.213513,-303.0737521
1686.6658409833908,-8496.878823,-304.020748
1663.8466541469097,-8518.6883,-304.6170046
1640.3437940329313,-8537.492703,-305.1080395
1617.668975919485,-8561.142974,-305.774444
1594.6819324493408,-8583.752283,-306.4057746
1571.5712668597698,-8606.300523,-307.0371052
1548.5137869864702,-8629.771389,-307.7035097
1524.9801367521286,-8651.212837,-308.2997663
1503.0339839458466,-8682.439082,-309.2467622
1478.7339381873608,-8700.802722,-309.7377971
1454.170751273632,-8718.113393,-310.1937581
1430.4837559312582,-8741.273067,-310.8601626
1408.4102782309055,-8775.222936,-311.9123802
1385.2099727392197,-8803.196373,-312.7541543
1361.3943175077438,-8828.146644,-313.4907067
1338.4834631979465,-8859.950639,-314.4727764
1312.7577409744263,-8873.901655,-314.8235157
1290.6825921535492,-8913.49399,-316.0861768
1266.5546325594187,-8940.170072,-316.892877
1241.177738,-8958.863029,-317.4189858
1216.6368963718414,-8984.41634,-318.1906121
1191.2955273538828,-9004.949096,-318.7868687
1167.2480349093676,-9036.31366,-319.7689385
1142.0192780420184,-9059.683143,-320.4704169
1116.6580852717161,-9082.982461,-321.1718954
1091.5213657915592,-9109.188459,-321.9785956
1066.2343494147062,-9135.324784,-322.7852957
1041.6997245401144,-9169.335863,-323.8725873
1016.7468515858054,-9201.295864,-324.889731
990.4337502717972,-9222.257785,-325.5210616
965.2456424459815,-9255.072562,-326.5732792
939.3623891472816,-9282.84831,-327.4501272
912.9274428,-9306.573129,-328.1866796
887.1119464188814,-9338.182758,-329.2038233
860.9281003251672,-9367.730432,-330.1508192
833.3335343152285,-9383.268638,-330.6067801
806.8467167168856,-9412.665954,-331.553776
780.4342246726155,-9444.976921,-332.6059936
753.9102166742086,-9478.209969,-333.6932852
726.9611369371414,-9508.379628,-334.675355
700.4921832606196,-9547.443434,-335.9730901
674.0705903,-9590.421332,-337.4111208
646.1856956407428,-9615.378394,-338.217821
618.3458265066147,-9643.246108,-339.129743
590.8281074352562,-9679.013766,-340.3222563
563.0967886373401,-9714.703329,-341.5147696
534.7686084210873,-9743.328079,-342.4617655
506.0115511715412,-9766.879719,-343.2333917
477.2123193740845,-9792.343163,-344.0751658
447.5778166651726,-9802.746215,-344.3908311
419.20212415605783,-9844.012186,-345.793788
389.9066087,-9868.220039,-346.6004882
359.4839620143175,-9865.374905,-346.4601925
329.4823434352875,-9874.421797,-346.7407838
298.8233283609152,-9863.399285,-346.3198968
270.08457301184535,-9920.214545,-348.2840364
0,0,0
207.54577864706516,-9842.750914,-345.5131966
177.50970803201199,-9852.334605,-345.8288619
146.8939600288868,-9826.851289,-344.9169399
116.93485234864056,-9843.244761,-345.4781227
86.48029146250337,-9814.57607,-344.460979
56.24291467340663,-9792.809485,-343.6893527
26.217452737502754,-9799.931311,-343.9348702
-3.845298009,-9791.970719,-343.6542788
-33.74828293,-9751.937753,-342.2513219
-63.68622148,-9754.786366,-342.3565437
-93.62277045,-9755.544257,-342.3916176
-123.6025477,-9759.208651,-342.5319133
-153.5427896,-9758.783137,-342.5319133
-183.1058385,-9738.282071,-341.8304349
-212.8723403,-9732.678714,-341.6550653
-242.3819266,-9717.993205,-341.1640304
-258.7351109,-9236.687986,-324.2934743
-286.6059265,-9220.867324,-323.7673655
-314.48446,-9207.958993,-323.3464785
-342.0634194,-9188.974195,-322.7151479
-369.4886142,-9168.908827,-322.0487434
-396.9671196,-9152.755462,-321.5226346
-423.5617695,-9119.548507,-320.4002691
-450.5001448,-9097.244406,-319.6637168
-476.3083193,-9055.899288,-318.2607599
-503.7558577,-9048.408681,-318.0503164
-530.1068752,-9022.876761,-317.2085423
-556.367663,-8998.265781,-316.4018421
-582.3529351,-8971.584515,-315.5249941
-608.2475907,-8945.825542,-314.68322
-634.3439285,-8924.976942,-314.0168155
-659.7268265,-8896.079105,-313.0698196
-685.0922948,-8869.102817,-312.1929716
-710.7786298,-8848.032095,-311.5265671
-735.8436618,-8820.911502,-310.649719
-761.2658051,-8799.694767,-309.9833145
-785.5836064,-8767.456002,-308.9310969
-810.8176804,-8747.092652,-308.2997663
-816.6845103,-8525.700868,-300.5835037
-820.9057116,-8301.373936,-292.7620193
-841.6043781,-8252.087992,-291.113545
-865.4551863,-8235.55221,-290.6225101
-889.6424523,-8222.9227,-290.2717709
-914.0920619,-8213.201603,-290.0262534
-943.9426996,-8251.067964,-291.4642842
-980.915908,-8347.38874,-294.9716763
-1004.246715,-8325.488325,-294.3052718
-1031.870568,-8339.228888,-294.9015285
-1059.462401,-8351.88703,-295.4627112
-1083.792574,-8338.686718,-295.111972
-1099.085984,-8258.051926,-292.3762062
-1056.972858,-7759.520933,-274.8392456
-1123.39232,-8062.096551,-285.6770872
-1179.978222,-8282.215254,-293.6037934
-1203.366106,-8264.710559,-293.1127585
-1228.275142,-8258.014637,-293.0075367
-1249.552954,-8227.529938,-292.0605409
-1244.170666,-8026.139692,-285.0457567
-1212.429211,-7665.936214,-272.3840711
-1234.828235,-7655.273907,-272.1385537
-1256.524624,-7640.602197,-271.7527406
-1278.638158,-7628.826299,-271.4721492
-1299.345425,-7609.105541,-270.9109665
-1320.286379,-7591.298686,-270.4199316
-1341.130231,-7573.435312,-269.9288967
-1361.522369,-7553.548737,-269.3677139
-1382.346027,-7536.557114,-268.911753
-1402.711739,-7517.544182,-268.3856441
-1422.042057,-7493.56812,-267.6841657
-1442.185266,-7474.45084,-267.1580569
-1461.455148,-7451.357816,-266.4916524
-1481.37842,-7432.137441,-265.9655436
-1501.594194,-7414.824443,-265.5095826
-1522.523199,-7401.372431,-265.1939173
-1543.179469,-7386.883871,-264.8431781
-1563.968567,-7373.316173,-264.5275128
-1584.688842,-7359.690248,-264.2118475
-1605.126985,-7345.030451,-263.8611083
-1624.408301,-7325.43627,-263.3349995
-1647.31354,-7322.368354,-263.4051473
-1675.329001,-7341.63814,-264.2819954
-1703.928746,-7362.752407,-265.2289912
-1733.130423,-7385.705842,-266.246135
-1762.951536,-7410.493927,-267.3334265
-1795.518076,-7445.854954,-268.8065312
-1827.84357,-7479.143629,-270.209488
-1856.065863,-7494.842364,-270.9811143
-1884.644819,-7511.407551,-271.7878145
-1910.634767,-7517.213276,-272.2087015
-1898.557465,-7374.852355,-267.2632787
-1816.291288,-6966.696588,-252.6725275
-1835.870706,-6954.327337,-252.42701
-1856.681505,-6946.731309,-252.3568622
-1874.852963,-6929.425854,-251.9359751
-1891.087824,-6905.327291,-251.2695706
-1909.594933,-6889.862301,-250.9188314
-1906.974163,-6799.292995,-247.8323264
-1901.360644,-6700.152593,-244.430156
-1918.873869,-6683.721386,-244.0443429
0,0,0
-1954.778246,-6654.561893,-243.4130123
-1968.354332,-6625.541221,-242.5712382
-1981.195697,-6594.585967,-241.6593163
-1976.436787,-6506.240321,-238.6429591
-1996.095014,-6499.190779,-238.6078851
-2021.062707,-6509.261678,-239.2041418
-2038.030554,-6493.495148,-238.8534026
-2059.755924,-6492.92771,-239.0638461
-2082.107095,-6494.191138,-239.3444375
-2117.731106,-6536.259912,-241.1332075
-2133.109716,-6515.485398,-240.6070986
-2159.680088,-6528.835717,-241.343651
-2193.004399,-6561.988994,-242.8167557
-2257.880933,-6687.793112,-247.7271046
-2284.194535,-6697.86024,-248.3584352
-2311.893007,-6711.608867,-249.1300615
-2365.639348,-6799.817735,-252.6725275
-2429.555231,-6915.103155,-257.2321372
-2479.497275,-6988.616829,-260.2484944
-2498.229774,-6973.450016,-259.9679031
-2531.850121,-6999.585742,-261.2305642
-2588.965752,-7089.414558,-264.878252
-2595.147272,-7039.242557,-263.2999256
-2596.862406,-6977.859831,-261.3007121
-2612.283518,-6953.955365,-260.7044554
-2625.456356,-6924.415618,-259.8977552
-2647.402251,-6918.194946,-259.9679031
-2665.734241,-6902.582173,-259.6873117
-2687.987194,-6897.164613,-259.7925335
-2710.963408,-6893.536016,-259.9679031
-2729.150889,-6877.754798,-259.6873117
-2767.697096,-6912.955637,-261.335786
-2823.702361,-6990.610186,-264.5976607
-2852.301597,-6999.498615,-265.2640652
-2876.802165,-6998.109621,-265.5446565
-2901.70384,-6997.559251,-265.8603218
-2925.472239,-6994.155831,-266.0707653
-2949.246999,-6990.672198,-266.2812089
-2968.332565,-6976.073919,-266.0707653
-2984.597468,-6954.995274,-265.6148044
-3001.554755,-6935.716525,-265.2289912
-3016.823015,-6912.73628,-264.7028824
-3032.783723,-6891.556604,-264.2469214
-3053.101809,-6880.392743,-264.1767736
-3068.890064,-6859.134566,-263.7208126
-3087.864454,-6845.131832,-263.545443
-3107.609267,-6832.897098,-263.4402213
-3125.641889,-6816.971732,-263.1947038
-3143.186881,-6800.093134,-262.9141124
-3160.235758,-6782.265354,-262.5984472
-3177.629583,-6765.301196,-262.3178558
-3194.093844,-6746.488061,-261.9671166
-3210.041994,-6726.735556,-261.5813034
-3231.530614,-6718.656648,-261.6514513
-3252.127944,-6708.710703,-261.6514513
-3278.836601,-6711.273352,-262.1424862
-3313.095892,-6728.976797,-263.2297777
-3343.052857,-6737.580792,-263.9663301
-3357.897424,-6715.672597,-263.5103691
-4066.953093,-8071.753677,-317.2085423
-4090.340503,-8056.564876,-317.1033205
-4118.224509,-8050.20618,-317.348838
-4143.818498,-8039.310285,-317.4189858
-3353.194821,-6456.724048,-255.3381455
-3365.111465,-6431.352834,-254.7418888
-3384.826769,-6420.998527,-254.7418888
-3434.041103,-6466.190104,-256.9515459
-3471.778218,-6489.10951,-258.2843549
-3491.196088,-6477.548001,-258.2492809
-3512.9599,-6470.319819,-258.3895766
-3532.3144,-6458.634812,-258.3545027
-3558.863835,-6460.022285,-258.8455376
0,0,0
-3659.383863,-6547.109598,-263.2297777
-3725.047825,-6616.84259,-266.4916524
-3780.82175,-6667.976798,-269.0169747
-3855.777159,-6751.808586,-272.875106
-3900.888206,-6782.396991,-274.5937282
-407.2453898,-703.0697331,-28.51509784
-408.3933045,-700.0905433,-28.44495
-409.0205932,-696.2492161,-28.33972824
-412.6812963,-697.5715305,-28.44495
-414.3080002,-695.4435664,-28.40987608
-415.4114022,-692.455224,-28.33972824
-416.5003382,-689.4666411,-28.26958039
-420.1717923,-690.7471036,-28.37480216
-423.8549614,-692.0114961,-28.48002392
-426.5005989,-691.5584952,-28.51509784
-427.5658575,-688.5486977,-28.44495
-428.6166368,-685.5389408,-28.37480216
-431.7826455,-685.9122686,-28.44495
-437.6299727,-690.4932039,-28.69046745
-437.0583658,-684.9349347,-28.51509784
-441.3183657,-686.9541398,-28.65539353
-442.3383361,-683.9186266,-28.58524568
-445.5251043,-684.2333413,-28.65539353
-449.2658961,-685.3707051,-28.76061529
-448.0637505,-678.9843341,-28.55017176
-450.6977472,-678.4389552,-28.58524568
-453.3326254,-677.8837709,-28.6203196
-453.1778171,-673.1736484,-28.48002392
-456.9228446,-674.2620915,-28.58524568
-456.7365869,-669.5547585,-28.44495
-457.0915194,-665.6787753,-28.33972824
-462.5409935,-669.2060285,-28.55017176
-464.591954,-667.783815,-28.55017176
-468.3582973,-668.8111978,-28.65539353
-468.1048549,-664.1037074,-28.51509784
-470.1401151,-662.6644392,-28.51509784
-469.847813,-657.9657385,-28.37480216
-473.6139925,-658.9557245,-28.48002392
-475.6334395,-657.499593,-28.48002392
-474.7072009,-651.9976282,-28.30465432
-472.5702763,-644.8953629,-28.05913687
-475.139711,-644.2467908,-28.09421079
-477.1140406,-642.7860839,-28.09421079
-481.4762631,-644.521859,-28.23450647
-481.6496534,-640.6452417,-28.12928471
-481.2008375,-635.976693,-27.98898903
-485.571501,-637.6778752,-28.12928471
-490.5650253,-640.1513747,-28.30465432
-491.9163601,-637.8519342,-28.26958039
-494.4837134,-637.1292883,-28.30465432
-495.8208723,-634.8216304,-28.26958039
-497.1485865,-632.5117418,-28.23450647
-501.5666951,-634.1188453,-28.37480216
-502.2650038,-631.0132527,-28.30465432
-506.6976912,-632.589403,-28.44495
-508.6360515,-631.0318602,-28.44495
-510.5696745,-629.4684201,-28.44495
-514.394217,-630.2217672,-28.55017176
-520.1311266,-633.2743716,-28.76061529
-523.981563,-633.9866524,-28.86583705
-525.9241751,-632.376091,-28.86583705
-524.6548469,-626.9275675,-28.69046745
-527.2194951,-626.0794355,-28.72554137
-529.1378254,-624.4589816,-28.72554137
-529.7542996,-621.3117108,-28.65539353
-528.4042418,-615.891094,-28.48002392
-527.678997,-611.2411203,-28.33972824
-530.2071542,-610.3738413,-28.37480216
-530.7618815,-607.2394071,-28.30465432
-533.2823811,-606.3586035,-28.33972824
-537.7893348,-607.7133133,-28.48002392
-536.3282676,-602.3286851,-28.30465432
-539.5074242,-602.169085,-28.37480216
-541.3523274,-600.5110349,-28.37480216
-544.5349923,-600.3278545,-28.44495
-550.4164345,-603.0834031,-28.65539353
-551.58813,-600.6558151,-28.6203196
-556.1412096,-601.8968356,-28.76061529
-559.3460866,-601.6516678,-28.83076313
-561.1893282,-599.9327756,-28.83076313
-567.8218651,-603.3024798,-29.07628058
-566.9214204,-598.6550152,-28.93598489
-570.1342086,-598.3599463,-29.00613274
-572.658886,-597.3294346,-29.04120666
-573.794907,-594.8504296,-29.00613274
-577.0092825,-594.521577,-29.07628058
-579.5287466,-593.4635335,-29.1113545
-580.6463206,-590.9699233,-29.07628058
-582.4566372,-589.1857457,-29.07628058
-581.4424038,-584.5617458,-28.93598489
-586.0608656,-585.6007387,-29.07628058
-587.8546785,-583.8000081,-29.07628058
-589.6430067,-581.9937432,-29.07628058
-595.7062754,-584.3811396,-29.28672411
-597.4963486,-582.5508025,-29.28672411
-599.9984496,-581.410408,-29.32179803
-604.6587324,-582.3399639,-29.46209371
-606.4424515,-580.4821444,-29.46209371
-604.6001527,-575.1747075,-29.28672411
-608.5404526,-575.3769684,-29.39194587
-603.7482771,-567.3478534,-29.07628058
-612.7898191,-572.3143037,-29.42701979
-616.7401714,-572.4712752,-29.53224155
-619.9627147,-571.9317493,-29.6023894
-615.0847748,-563.9485639,-29.28672411
-618.2894824,-563.4051002,-29.35687195
-620.7558049,-562.1764281,-29.39194587
-626.1917033,-563.6122329,-29.56731547
-624.1935736,-558.3569515,-29.39194587
-623.6629617,-554.4472951,-29.28672411
-630.603608,-557.163303,-29.53224155
-633.8118937,-556.544857,-29.6023894
-636.2693539,-555.2548572,-29.63746332
-636.4598708,-551.9905695,-29.56731547
-632.0943773,-544.8155794,-29.28672411
-641.3528371,-549.3752399,-29.63746332
-644.5572374,-548.7006589,-29.70761116
-641.6597505,-542.8477083,-29.49716763
-647.1469245,-544.0922699,-29.67253724
-649.5800539,-542.745079,-29.70761116
-654.3176491,-543.3033715,-29.84790684
-660.6063972,-545.1097536,-30.05835037
-659.9573278,-541.179404,-29.95312861
-660.0650568,-537.8894641,-29.88298076
-659.3822359,-533.9750581,-29.777759
-659.4601461,-530.6964484,-29.70761116
-661.0852121,-528.6707829,-29.70761116
-662.7040684,-526.6401193,-29.70761116
-665.1009312,-525.223876,-29.74268508
-668.2815909,-524.4147748,-29.81283292
-669.0992314,-521.7475306,-29.777759
-676.2267017,-523.9771457,-30.02327645
-680.2066002,-523.7291463,-30.12849821
-680.2227454,-520.425335,-30.05835037
-683.4073414,-519.5456136,-30.12849821
-682.6057763,-515.6393528,-30.02327645
-684.1845369,-513.5427232,-30.02327645
-688.9612889,-513.8311589,-30.16357213
-689.7315111,-511.1200263,-30.12849821
-694.5154236,-511.3717641,-30.2687939
-697.6942325,-510.4188073,-30.33894174
-698.4484634,-507.6882992,-30.30386782
-706.4842439,-510.2240357,-30.58445919
-708.8582878,-508.6368039,-30.61953311
-708.787904,-505.2993914,-30.54938526
-715.2280188,-506.588291,-30.75982879
-717.5961699,-504.9667965,-30.79490271
-719.9610468,-503.3354725,-30.82997663
-721.5018573,-501.1243002,-30.82997663
-723.0359092,-498.9084125,-30.82997663
-724.5631501,-496.6878095,-30.82997663
-729.3876619,-496.7126576,-30.97027232
-733.3913826,-496.1525559,-31.07549408
-734.9101372,-493.9002216,-31.07549408
-737.2530969,-492.1980892,-31.110568
-737.9267865,-489.3816111,-31.07549408
-739.4247341,-487.115335,-31.07549408
-745.9331987,-488.1278887,-31.28593761
-753.2927147,-489.6497437,-31.53145505
-751.4330083,-485.1680416,-31.39115937
-754.6004502,-483.9394112,-31.46130721
-756.9245015,-482.1589336,-31.49638113
-760.0892723,-480.9031785,-31.56652898
-762.4072866,-479.1007025,-31.6016029
-758.7867227,-473.5845637,-31.39115937
-762.7843618,-472.8340273,-31.49638113
-762.529335,-469.4437485,-31.42623329
-765.6712312,-468.1447581,-31.49638113
-771.3750603,-468.3870183,-31.67175074
-771.0967739,-464.9861127,-31.6016029
-779.3789299,-466.7258574,-31.88219427
-780.8071311,-464.3325368,-31.88219427
-767.598891,-453.2958355,-31.28593761
-784.503628,-460.0383747,-31.91726819
-786.7749634,-458.1322929,-31.95234211
-778.6598146,-450.2137184,-31.56652898
-787.8377711,-452.300944,-31.88219427
-790.0899374,-450.3766987,-31.91726819
-791.4679646,-447.9506147,-31.91726819
-807.6498308,-453.8432067,-32.51352485
-6526.417251,-3641.094151,-262.2827819
-6477.235188,-3587.642713,-259.8626813
-6494.341467,-3571.12469,-260.1081988
-6507.021019,-3552.141187,-260.1783466
-6522.281849,-3534.54202,-260.3537162
-6547.176611,-3522.090805,-260.9148989
-6565.003714,-3505.753846,-261.1954903
-6584.558678,-3490.276652,-261.5462295
-6599.657958,-3472.385897,-261.7215991
-6512.835461,-3401.233,-257.8634678
-6508.155861,-3373.417592,-257.2672112
-6515.808615,-3352.063377,-257.1619894
-6554.544548,-3346.599949,-258.2843549
-6579.044312,-3333.702613,-258.8455376
-6621.383863,-3329.666207,-260.1081988
-6664.654048,-3325.847213,-261.4059338
-6688.260388,-3312.03717,-261.9320427
-6736.061872,-3310.013721,-263.4051473
-6759.659448,-3295.902184,-263.9312562
-6775.136948,-3277.759675,-264.1416997
-6797.774443,-3263.013086,-264.6327346
-6807.753215,-3242.142393,-264.6327346
-6816.764525,-3220.814406,-264.5976607
-6807.610788,-3190.978352,-263.8611083
-6782.932814,-3154.06509,-262.5282993
-6789.855009,-3131.98477,-262.4230776
-6810.336859,-3116.128745,-262.8439646
-6833.515581,-3101.415852,-263.3700734
-6874.894441,-3094.794312,-264.5976607
-6915.38364,-3087.540623,-265.790174
-6951.324217,-3078.044482,-266.8073177
-6996.421485,-3072.374768,-268.1752006
-7019.558304,-3056.880928,-268.7013094
-7038.996126,-3039.689166,-269.0871226
-7051.044761,-3019.259557,-269.1923443
-7074.07317,-3003.471725,-269.7184531
-7091.544009,-2985.244341,-270.0341184
-7108.047896,-2966.552953,-270.3147098
-7128.196994,-2949.316841,-270.7355969
-7140.910479,-2928.951125,-270.8758925
-7165.600852,-2913.428221,-271.4721492
-7186.555839,-2896.287248,-271.9281102
-7198.191889,-2875.337598,-272.0333319
-7215.34255,-2856.551302,-272.3489972
-7227.793339,-2835.861503,-272.4892929
-7210.378977,-2803.532907,-271.5072231
-6978.345787,-2688.697337,-262.4581515
-6997.765845,-2671.552703,-262.8790385
-6983.495138,-2641.585478,-262.0372644
-7227.394813,-2708.526691,-270.8758925
-7030.489697,-2610.164383,-263.1947038
-7052.534004,-2593.757408,-263.7208126
-7330.894999,-2670.627611,-273.8221019
-7354.094662,-2653.551264,-274.3832846
-7366.906548,-2632.65847,-274.5586542
-7373.064361,-2609.377872,-274.4885064
-7377.26276,-2585.423048,-274.3482107
-7381.383113,-2561.467362,-274.207915
-7381.645845,-2536.211661,-273.9273237
-7384.661245,-2511.943895,-273.7519541
-7362.972129,-2479.389391,-272.6646625
-7367.699695,-2455.840379,-272.5594407
-7361.912692,-2428.841383,-272.0684059
-7356.979462,-2402.211231,-271.6124449
-6167.993701,-1993.062178,-227.4894522
-6179.790943,-1975.955826,-227.6998957
-6203.927854,-1962.714846,-228.3663002
-6200.382704,-1940.686843,-228.015561
-6213.94478,-1924.020032,-228.2961523
-6229.373927,-1907.873452,-228.6468915
-6249.545075,-1893.099017,-229.1730004
-6265.854292,-1877.071456,-229.5588135
-6277.332833,-1859.542442,-229.769257
-6296.435596,-1844.207901,-230.2602919
-6313.583506,-1828.217812,-230.681179
-6335.496282,-1813.51472,-231.2774356
-6356.416369,-1798.422431,-231.8386184
-6378.265747,-1783.487916,-232.434875
-6390.45028,-1765.774318,-232.6803925
-6404.514738,-1748.529362,-232.9960578
-6423.357664,-1732.516007,-233.4870927
-6427.676788,-1712.5439,-233.4520187
-6453.196623,-1698.156895,-234.1885711
-6484.49228,-1685.137614,-235.1355669
-6497.375591,-1667.222712,-235.4161583
-6513.116629,-1649.98086,-235.8019715
-6520.087154,-1630.476042,-235.8721193
-6513.41556,-1607.591253,-235.4512322
-6503.751718,-1584.053412,-234.9251234
-6488.175104,-1559.188871,-234.1885711
-6466.672122,-1533.051709,-233.2415752
-6448.963239,-1507.971381,-232.434875
-6420.448907,-1480.543974,-231.2423617
-6396.700165,-1454.41365,-230.225218
-6368.950992,-1427.568802,-229.0677786
-6343.049318,-1401.339069,-227.980487
-6316.07046,-1375.069285,-226.8581216
-6300.716002,-1351.493316,-226.1566432
-6272.56528,-1325.338876,-224.9992038
-6244.313841,-1299.369902,-223.8417644
-6230.648283,-1276.595819,-223.2104338
-6212.982768,-1253.127363,-222.4388075
-6187.390301,-1228.222749,-221.3865899
-6166.608329,-1204.444895,-220.5097419
-6142.794209,-1180.240465,-219.5276721
-6105.141761,-1153.595782,-218.0545674
-6079.175295,-1129.383827,-217.0023497
-6059.016464,-1106.419205,-216.1605756
-6039.757931,-1083.765491,-215.3538755
-6015.496344,-1060.372992,-214.3718057
-6002.965708,-1039.185116,-213.8106229
-5979.523465,-1016.242359,-212.8636271
-5964.869306,-994.9329733,-212.2322965
-5946.196019,-973.077577,-211.4606702
-5919.550477,-950.0790801,-210.4084526
-5906.641684,-929.4282008,-209.8472698
-5877.858657,-906.4284609,-208.7249044
-5841.085013,-882.4197804,-207.3219475
-5818.060521,-860.6928816,-206.4100256
-5799.903324,-839.8316379,-205.6734732
-5782.662302,-819.230246,-204.9719948
-5764.360157,-798.6053002,-204.2354425
-5751.927921,-778.905103,-203.7093337
-5734.47523,-758.6333494,-203.0078552
-5714.970337,-738.2200471,-202.236229
-5702.335313,-718.8084566,-201.7101202
-5683.683466,-698.749681,-200.9735678
-5666.947199,-679.0499477,-200.3071633
-5657.091812,-660.2705158,-199.8862763
-5627.31496,-639.3017478,-198.7639108
-5608.389987,-619.7293236,-198.0273584
-5590.391369,-600.3857644,-197.32588
-5571.333016,-581.0548626,-196.5893277
-5556.186414,-562.2490393,-195.993071
-5539.98208,-543.4440372,-195.3617404
-5523.715179,-524.7438234,-194.7304099
-5506.390362,-506.0570678,-194.0640054
-5488.007639,-487.3931439,-193.3625269
-5467.571009,-468.6761157,-192.5909007
-5446.075483,-450.0067848,-191.7842005
-5428.5018,-431.7907053,-191.117796
-5404.889028,-413.2296381,-190.240948
-5381.213811,-394.8175485,-189.3640999
-5360.467308,-376.7648195,-188.5924737
-5338.663893,-358.7761293,-187.7857735
-5322.784619,-341.3084782,-187.1895168
-5310.838843,-324.1851844,-186.7335559
-5302.829228,-307.3697681,-186.4178906
-5291.772717,-290.4422297,-185.9970035
-5281.660277,-273.6371478,-185.6111904
-1162.494173,-57.26221716,-97.73572087
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
